time,latitude,longitude,depth,mag
2023-07-01 02:06:11.316176558,37.5786,-115.7134,3.72,1.45
2023-07-01 03:45:51.253280073,33.6788,-115.4525,12.86,1.98
2023-07-01 03:47:10.468522530,36.1171,-115.3569,9.45,1.37
2023-07-01 03:47:33.951048009,33.3654,-116.5665,9.08,1.3
2023-07-01 04:19:35.554764044,36.474,-121.2562,13.05,1.14
2023-07-01 04:46:14.382034888,34.1234,-118.0033,4.24,1.58
2023-07-01 04:48:59.129291740,35.8299,-115.0406,7.44,1.08
2023-07-01 05:11:57.621817755,36.009,-120.0443,9.9,1.4
2023-07-01 05:28:30.211877387,33.6646,-117.5495,5.39,2.03
2023-07-01 06:01:55.590848722,32.9155,-120.179,4.97,1.07
2023-07-01 07:42:51.345213275,35.3544,-121.9849,4.03,1.09
2023-07-01 08:33:54.237785717,34.141,-120.9126,4.81,4.19
2023-07-01 08:39:55.270995330,37.6032,-120.9775,2.4,1.83
2023-07-01 08:51:06.423162239,33.4527,-121.9326,13.25,1.36
2023-07-01 10:26:02.639974821,35.7819,-117.1213,9.12,1.05
2023-07-01 11:12:41.448524592,36.096,-117.24,7.66,1.45
2023-07-01 11:25:48.073174810,37.5843,-115.8968,6.45,1.88
2023-07-01 12:08:05.629651457,38.1573,-120.5886,8.7,1.61
2023-07-01 12:09:12.996358199,35.0038,-116.8502,7.88,1.13
2023-07-01 12:37:47.254698062,32.8628,-116.4079,1.26,1.46
2023-07-01 14:06:12.844130520,33.2408,-121.6953,3.78,2.42
2023-07-01 15:19:53.180750431,36.7634,-120.2216,11.02,1.22
2023-07-01 15:21:45.309070973,37.2136,-119.95,6.89,1.18
2023-07-01 15:35:12.219089465,35.7857,-119.6585,8.5,1.75
2023-07-01 16:50:00.520765962,32.8551,-114.6786,11.12,1.11
2023-07-01 18:53:49.951528963,32.5112,-118.4908,9.13,1.57
2023-07-01 19:35:39.805801461,34.6172,-115.1222,14.57,1.47
2023-07-01 19:42:01.944901433,34.4752,-117.6244,5.69,1.1
2023-07-01 20:08:20.523584870,35.9437,-119.8684,8.98,1.3
2023-07-01 23:33:16.495562851,36.5444,-116.385,10.55,1.04
2023-07-01 23:41:24.470620520,35.5027,-121.1417,5.36,1.28
2023-07-02 00:22:13.063400628,37.9937,-117.5331,9.38,1.14
2023-07-02 02:31:22.600099847,37.4982,-121.5971,3.46,1.16
2023-07-02 03:57:43.704529861,32.6952,-119.0062,11.21,1.8
2023-07-02 05:13:02.900780650,32.9654,-115.2673,4.84,2.8
2023-07-02 05:35:10.940099332,33.9968,-115.3075,11.65,1.42
2023-07-02 06:51:55.749063356,37.5252,-119.3753,10.66,1.09
2023-07-02 08:49:59.422793947,37.7689,-114.5833,1.51,1.24
2023-07-02 08:54:05.282851372,32.8342,-119.0287,13.32,1.06
2023-07-02 09:08:45.908365393,37.9362,-116.3223,12.03,1.56
2023-07-02 11:33:22.376340633,33.4728,-115.9033,7.91,1.03
2023-07-02 12:22:06.333098715,38.2305,-119.9131,7.69,1.02
2023-07-02 12:43:50.444526168,35.0649,-120.8313,6.76,1.04
2023-07-02 12:51:45.407260032,37.3149,-115.2151,11.39,1.54
2023-07-02 14:23:01.054937966,36.3947,-115.9235,7.09,1.25
2023-07-02 14:28:41.340943187,37.0883,-119.6099,10.42,1.23
2023-07-02 16:02:54.529871304,36.3535,-120.8417,5.8,1.04
2023-07-02 16:41:25.570670281,33.3814,-121.3175,13.07,1.3
2023-07-02 20:18:16.219771583,37.4235,-116.7507,3.23,1.56
2023-07-02 20:29:19.832036998,33.242,-117.3085,12.39,1.58
2023-07-02 21:39:18.494574297,36.1404,-121.9349,4.51,1.12
2023-07-02 21:53:56.586947639,36.6628,-116.6816,6.55,3.11
2023-07-02 22:04:38.519192936,37.5046,-121.7353,5.57,1.32
2023-07-02 22:25:56.940185362,37.731,-118.9785,6.23,3.41
2023-07-02 23:04:57.144183388,34.7721,-121.8437,9.57,1.19
2023-07-03 01:46:01.088255463,37.722,-120.2318,14.71,1.04
2023-07-03 02:11:29.015993996,36.0626,-115.5188,11.51,1.04
2023-07-03 04:10:47.798575090,33.3562,-115.4324,9.76,1.42
2023-07-03 06:52:50.340997290,37.9419,-116.7082,4.92,1.03
2023-07-03 08:26:06.974624362,32.7767,-119.3122,5.17,1.29
2023-07-03 08:49:22.881692056,37.7889,-121.5545,8.27,1.06
2023-07-03 10:25:11.459728355,35.0056,-114.6555,6.5,1.26
2023-07-03 10:59:47.965964094,36.6884,-114.7783,5.47,2.15
2023-07-03 11:21:01.239287181,35.9663,-121.2571,6.1,1.0
2023-07-03 12:17:14.070119910,36.0378,-114.9088,2.2,1.12
2023-07-03 13:24:21.886617757,38.0161,-121.399,12.32,1.41
2023-07-03 13:56:08.727639573,36.3536,-121.2753,12.32,3.43
2023-07-03 14:00:08.233304655,37.8519,-114.7337,2.57,1.36
2023-07-03 14:45:47.006650755,33.942,-121.4594,8.53,2.15
2023-07-03 15:27:19.544040559,34.5686,-118.838,9.79,1.27
2023-07-03 16:15:15.421226362,35.2765,-116.9628,8.43,1.18
2023-07-03 16:34:07.733167699,32.5277,-120.6775,12.27,1.87
2023-07-03 16:35:06.309018716,33.6241,-117.0337,6.23,1.22
2023-07-03 17:46:13.882673729,34.249,-119.1264,6.61,1.17
2023-07-03 17:48:36.833893724,37.6831,-118.9342,12.79,2.23
2023-07-03 17:59:57.926336816,32.7773,-119.3972,8.8,1.95
2023-07-03 18:55:27.413408063,36.5701,-119.6854,12.25,1.59
2023-07-03 19:58:23.183770861,36.3221,-119.2656,6.1,1.03
2023-07-03 19:59:33.888547292,33.6581,-118.4378,6.88,1.38
2023-07-03 20:01:55.574820489,35.327,-117.4356,10.77,1.4
2023-07-03 20:36:26.314161366,37.9306,-120.8405,9.64,1.15
2023-07-03 20:48:43.515263483,35.2307,-119.9047,6.46,1.05
2023-07-03 21:24:32.620348688,35.6742,-120.2754,12.82,1.77
2023-07-03 22:20:36.560302945,33.2188,-115.2078,9.85,1.54
2023-07-04 00:00:39.929356538,35.0802,-118.3764,7.16,1.96
2023-07-04 00:57:54.498791447,36.7838,-119.243,3.18,1.37
2023-07-04 01:21:47.759519046,36.2,-114.9326,5.84,1.55
2023-07-04 01:23:54.121821919,36.304,-117.3259,7.16,1.34
2023-07-04 01:46:36.979349075,36.4644,-121.2116,10.86,1.28
2023-07-04 02:21:04.505886870,33.2652,-116.5222,6.38,1.4
2023-07-04 02:24:57.438314795,35.9407,-120.0533,15.02,1.26
2023-07-04 03:10:04.722017763,35.7167,-120.9722,10.45,1.26
2023-07-04 04:33:13.097420763,38.1673,-118.3988,10.86,1.19
2023-07-04 05:11:32.224286057,36.2442,-118.7597,12.97,1.05
2023-07-04 05:45:50.458800666,35.2979,-117.7761,6.45,1.48
2023-07-04 08:22:44.477984013,35.3552,-120.6289,10.04,1.84
2023-07-04 09:21:40.655802257,32.9357,-117.4367,9.32,1.05
2023-07-04 09:52:59.456853384,38.4335,-117.0279,16.34,1.45
2023-07-04 09:57:11.068570899,37.6105,-121.4032,10.5,1.09
2023-07-04 10:45:33.138454869,37.4576,-117.2231,16.1,1.08
2023-07-04 11:03:59.070735086,33.4808,-119.4168,9.54,1.19
2023-07-04 11:27:57.313370278,35.9654,-118.3337,9.27,1.18
2023-07-04 11:34:15.319164379,35.2484,-120.7615,7.11,2.25
2023-07-04 11:54:43.900415273,33.7428,-114.6578,7.63,1.24
2023-07-04 12:07:41.562990332,32.6016,-118.6316,9.67,1.21
2023-07-04 12:49:35.943855546,34.7155,-119.3435,11.86,1.08
2023-07-04 13:06:30.775506340,35.5376,-118.7787,9.86,1.25
2023-07-04 13:25:28.128522092,37.6526,-118.9035,5.3,1.05
2023-07-04 14:39:10.818842644,34.1609,-119.2295,6.91,1.24
2023-07-04 14:56:56.622687647,37.0757,-119.7028,3.86,1.87
2023-07-04 15:12:49.727494637,37.7595,-118.9337,0.08,1.62
2023-07-04 15:25:00.293202814,35.3552,-114.598,0.0,1.09
2023-07-04 15:53:06.956749149,32.6181,-118.864,8.84,1.81
2023-07-04 16:46:37.252871925,36.281,-121.8882,2.65,1.38
2023-07-04 18:04:05.638656590,33.7688,-118.0225,0.0,1.38
2023-07-04 18:06:07.285645036,36.2474,-120.7032,8.76,1.17
2023-07-04 19:30:21.060585760,37.1015,-117.2412,7.82,1.11
2023-07-04 19:43:47.719284508,38.3841,-118.2405,1.31,1.5
2023-07-04 19:51:08.932818124,35.6857,-114.7087,12.92,1.64
2023-07-04 20:18:24.995355368,37.1573,-114.7418,8.65,1.0
2023-07-04 20:26:55.183822749,34.3888,-118.8374,13.65,1.16
2023-07-04 22:00:46.145056585,33.8224,-118.3872,11.26,1.87
2023-07-05 00:27:39.677128809,37.2729,-114.8268,6.19,1.94
2023-07-05 00:46:46.988424106,33.5479,-118.2663,9.46,1.94
2023-07-05 01:53:59.278099667,34.3278,-117.9657,3.15,2.35
2023-07-05 02:36:37.260249872,36.9169,-115.7965,2.51,1.55
2023-07-05 03:32:01.606137507,37.15,-120.6185,7.62,1.1
2023-07-05 03:39:13.242685935,35.6438,-117.5327,11.06,1.36
2023-07-05 03:58:11.840943791,37.2832,-117.1229,6.95,2.48
2023-07-05 04:22:56.956137970,32.8396,-121.0371,11.65,1.01
2023-07-05 05:16:12.919426367,35.7868,-118.1731,6.43,1.53
2023-07-05 05:24:31.762565995,38.0925,-121.8558,5.5,1.87
2023-07-05 05:34:26.663387217,34.0641,-116.8489,5.43,1.52
2023-07-05 05:39:30.642805731,36.3091,-119.2804,10.41,1.55
2023-07-05 06:52:12.061343772,33.5862,-118.1974,5.66,1.24
2023-07-05 06:57:44.931639515,35.1102,-116.6217,1.95,2.64
2023-07-05 07:34:12.798738493,34.2743,-118.9052,9.22,1.52
2023-07-05 10:56:27.942638518,35.4784,-115.372,8.66,1.86
2023-07-05 11:44:14.017001221,33.159,-121.8473,11.13,1.11
2023-07-05 13:29:09.133983703,37.8241,-121.4106,1.43,3.01
2023-07-05 13:36:38.853263760,36.0225,-119.1947,6.13,1.15
2023-07-05 14:22:16.877950987,32.827,-120.7233,16.09,2.45
2023-07-05 18:42:58.176116107,35.4251,-120.6228,5.51,2.27
2023-07-05 19:33:31.558828920,34.3655,-118.6221,8.44,1.12
2023-07-05 21:10:22.186536962,36.8978,-117.8575,8.2,1.15
2023-07-05 21:57:45.386020498,35.9428,-116.7053,9.29,1.46
2023-07-05 21:59:28.269570190,33.6644,-117.6799,7.21,1.02
2023-07-05 22:04:56.209361324,32.6995,-119.9591,13.25,2.57
2023-07-05 23:26:12.517712932,33.8913,-121.3397,9.0,1.22
2023-07-05 23:34:12.771040276,37.4542,-116.3089,5.47,1.08
2023-07-05 23:52:25.381044783,34.8453,-117.2017,10.13,1.26
2023-07-06 00:55:28.738006348,35.0419,-119.7364,13.66,2.26
2023-07-06 01:19:43.912686100,35.2762,-115.221,8.19,1.04
2023-07-06 01:41:16.244063133,32.7058,-116.4502,6.38,1.49
2023-07-06 01:52:40.090705445,32.9533,-121.3,13.53,1.41
2023-07-06 01:54:46.148358734,36.6152,-117.4717,4.74,1.15
2023-07-06 01:55:12.261264304,35.8603,-115.5784,12.5,1.19
2023-07-06 06:00:41.923422147,35.1496,-115.4592,7.83,1.21
2023-07-06 06:12:10.832997946,34.1172,-118.519,10.68,1.82
2023-07-06 08:41:20.768299811,36.1147,-118.3629,7.19,1.13
2023-07-06 08:52:58.907419363,35.7238,-114.6104,8.55,1.13
2023-07-06 09:18:00.185449932,34.1587,-118.954,10.54,1.07
2023-07-06 10:08:01.596122002,38.2931,-115.9409,7.56,1.45
2023-07-06 13:34:20.736850971,33.7922,-119.8213,7.12,2.12
2023-07-06 14:14:36.759974161,36.6185,-114.6089,13.88,1.01
2023-07-06 14:46:23.170844892,37.9372,-119.8735,7.95,2.56
2023-07-06 17:39:52.249177989,38.3664,-114.7946,9.12,1.09
2023-07-06 19:23:05.388327824,36.5335,-119.3504,6.83,1.02
2023-07-06 19:43:14.574230537,38.2261,-119.3228,9.1,1.33
2023-07-06 21:14:56.522483622,37.8105,-116.1083,4.21,1.33
2023-07-06 22:30:45.378129713,32.8994,-118.9373,6.6,1.2
2023-07-06 22:38:59.181882456,34.3221,-115.2615,16.17,1.3
2023-07-06 22:42:04.722372310,34.5832,-118.1095,13.04,1.11
2023-07-06 22:51:42.776045585,34.9703,-118.2495,8.63,1.25
2023-07-06 23:11:48.024963073,35.7239,-114.6095,8.63,1.53
2023-07-06 23:51:10.440651592,36.9428,-117.9727,8.61,1.05
2023-07-07 00:06:23.144985560,37.7549,-118.2635,6.11,1.2
2023-07-07 00:45:19.229409279,33.0208,-115.1482,10.49,1.65
2023-07-07 01:47:16.597308788,32.5645,-116.4621,5.35,1.76
2023-07-07 02:19:34.144503186,33.7101,-117.6305,12.62,1.25
2023-07-07 02:22:13.073267784,37.4453,-120.7892,9.08,2.07
2023-07-07 03:13:59.972291049,33.7027,-117.1549,9.73,1.03
2023-07-07 03:57:47.296295889,34.1387,-114.5088,8.98,1.32
2023-07-07 04:04:48.573931444,35.9978,-119.3,8.52,1.13
2023-07-07 04:41:37.429832421,34.7961,-118.7151,6.8,1.22
2023-07-07 05:16:09.099780647,34.4294,-118.0205,11.32,1.24
2023-07-07 05:16:24.956893070,34.8833,-114.6141,4.58,1.12
2023-07-07 06:08:55.974652596,36.1262,-117.3782,8.04,1.02
2023-07-07 06:30:54.154510779,36.7157,-117.4069,4.63,2.01
2023-07-07 06:59:57.860950155,36.6159,-121.8306,5.17,1.31
2023-07-07 07:41:03.073152822,35.5018,-116.9398,9.25,1.22
2023-07-07 07:52:13.978509221,37.2774,-115.5704,8.62,1.12
2023-07-07 08:04:10.168515140,36.3743,-119.3805,5.37,1.4
2023-07-07 08:14:29.845505295,32.6057,-117.5738,4.4,1.19
2023-07-07 09:07:37.609887172,34.8342,-119.625,6.87,1.11
2023-07-07 10:07:42.322636247,37.5428,-115.5278,3.62,1.92
2023-07-07 10:32:22.375756264,34.8551,-118.2667,2.28,1.26
2023-07-07 11:39:56.801283587,36.5036,-114.8813,2.28,1.05
2023-07-07 12:24:27.697162803,36.3262,-119.4195,12.98,3.04
2023-07-07 12:48:52.043577986,35.7353,-120.4417,9.37,1.31
2023-07-07 13:29:38.036634631,36.3585,-119.6088,7.02,1.06
2023-07-07 14:16:33.090464635,38.0469,-116.8074,2.97,2.05
2023-07-07 16:02:49.511783108,38.484,-120.5947,4.43,1.09
2023-07-07 16:44:06.725673668,36.6151,-116.4941,6.65,1.02
2023-07-07 16:50:19.409502655,35.6097,-116.9873,4.69,1.14
2023-07-07 17:43:52.810263388,36.8882,-117.1388,11.63,1.81
2023-07-07 17:52:45.196658563,34.2706,-119.3429,6.11,1.39
2023-07-07 19:09:16.091169635,35.6353,-115.2633,9.58,1.37
2023-07-07 20:49:58.166468425,35.3654,-117.7903,9.6,1.09
2023-07-07 20:51:46.298417410,37.6926,-116.2071,11.37,1.17
2023-07-07 20:58:25.143346136,34.1396,-121.2751,5.56,1.43
2023-07-07 21:08:12.634692697,34.4635,-116.1629,12.06,1.1
2023-07-07 22:21:30.193843603,33.3471,-114.5927,11.1,1.44
2023-07-08 00:17:05.746334996,37.8673,-120.6406,8.57,1.11
2023-07-08 02:30:16.562719611,35.0443,-116.7641,2.88,1.07
2023-07-08 03:36:35.643809488,35.0463,-115.3251,7.35,1.0
2023-07-08 03:52:57.575460074,36.8967,-115.5939,4.64,1.46
2023-07-08 04:26:35.323322268,37.6861,-120.9288,7.72,2.08
2023-07-08 04:54:48.797143629,35.9063,-120.0505,5.88,1.09
2023-07-08 05:33:17.772579616,37.5466,-117.8887,1.08,1.11
2023-07-08 05:57:38.262049438,33.248,-121.2584,9.79,1.14
2023-07-08 06:21:22.799545132,33.1043,-118.7035,3.68,1.79
2023-07-08 06:45:31.420794865,38.1812,-121.6046,3.31,1.49
2023-07-08 06:50:18.364059873,35.837,-115.3109,8.12,1.19
2023-07-08 07:02:44.900874563,32.836,-118.2622,7.19,1.83
2023-07-08 07:34:54.385426097,34.2735,-120.6286,1.93,1.01
2023-07-08 08:20:19.187686032,37.8416,-121.7622,0.09,2.15
2023-07-08 08:21:25.158852343,33.0357,-120.4988,5.83,1.28
2023-07-08 08:33:17.627809891,36.7649,-120.4344,10.64,1.27
2023-07-08 09:11:00.527516639,38.0229,-116.294,6.52,1.03
2023-07-08 09:36:18.539725006,38.2297,-118.7316,6.2,1.29
2023-07-08 09:42:57.868345058,36.1392,-115.6185,8.12,1.19
2023-07-08 11:28:08.090433462,35.1398,-121.03,6.18,2.95
2023-07-08 12:18:26.976425385,35.8017,-119.6986,3.91,1.06
2023-07-08 12:24:00.306080569,34.7331,-119.9625,4.89,1.43
2023-07-08 12:55:20.406986883,33.4217,-121.5987,2.99,1.32
2023-07-08 12:55:26.228600692,36.5301,-118.6448,7.83,1.15
2023-07-08 13:05:45.402080610,38.3778,-120.1014,9.58,1.2
2023-07-08 14:05:49.992498260,34.9496,-119.489,6.16,1.94
2023-07-08 15:32:18.117620967,33.2491,-116.9325,12.42,1.4
2023-07-08 17:12:09.072965784,38.4982,-119.6363,9.83,1.36
2023-07-08 18:55:44.774393413,36.1186,-118.2117,11.45,1.56
2023-07-08 19:25:25.486134112,33.1482,-114.8125,11.32,1.11
2023-07-08 19:30:17.436113523,35.5791,-120.0568,10.51,1.0
2023-07-08 20:56:22.954468174,36.5334,-116.6929,12.74,1.18
2023-07-08 23:31:13.693380235,36.3014,-121.3394,5.33,2.03
2023-07-08 23:55:48.709441621,32.7463,-118.2372,9.05,1.84
2023-07-09 01:30:15.498887049,37.214,-121.4301,8.93,1.59
2023-07-09 01:46:26.894645540,35.829,-118.6924,4.27,1.56
2023-07-09 02:19:04.511280060,36.2873,-115.4545,11.07,1.31
2023-07-09 02:40:54.188073773,38.396,-118.8661,8.72,1.26
2023-07-09 03:25:40.524179819,37.3417,-117.4568,4.1,2.45
2023-07-09 03:43:56.686185965,35.8759,-118.2905,10.29,1.35
2023-07-09 03:51:57.679456551,33.6696,-118.2169,7.22,1.23
2023-07-09 04:05:32.113312349,35.4307,-121.4632,13.34,1.54
2023-07-09 04:08:43.227760457,35.8253,-117.7066,7.0,1.24
2023-07-09 04:53:25.118163573,32.6453,-116.6745,8.62,1.31
2023-07-09 05:54:59.241627762,37.3073,-118.3443,2.07,1.12
2023-07-09 06:07:45.145742802,35.5097,-120.763,9.77,1.15
2023-07-09 06:27:39.376596680,37.1158,-116.8166,4.69,1.44
2023-07-09 06:49:59.187980181,36.3339,-114.5473,7.81,1.25
2023-07-09 07:11:31.523339040,36.0732,-116.3375,12.84,1.56
2023-07-09 07:21:42.376382839,35.7069,-120.1274,9.27,1.07
2023-07-09 07:30:00.892052989,35.5642,-116.2216,5.83,1.19
2023-07-09 08:09:48.189828524,37.7803,-120.5729,6.87,1.48
2023-07-09 09:14:31.167861922,35.0236,-117.2197,8.83,1.25
2023-07-09 09:16:25.807827439,38.3672,-117.219,5.6,1.21
2023-07-09 09:21:43.673622413,36.2913,-117.0077,10.94,3.85
2023-07-09 09:26:03.564014426,33.0191,-120.1782,11.09,1.24
2023-07-09 10:34:12.259357887,32.6847,-119.6463,11.15,1.6
2023-07-09 11:16:25.873745264,33.463,-121.3106,4.47,1.07
2023-07-09 11:20:19.524382476,32.6266,-117.3833,6.93,1.34
2023-07-09 11:28:00.470560191,33.6574,-115.194,9.99,1.02
2023-07-09 11:36:36.080932625,34.0479,-116.6342,5.68,1.34
2023-07-09 11:38:51.818215394,33.0521,-119.4648,3.63,3.02
2023-07-09 12:23:00.020881783,34.0065,-120.3844,8.9,1.16
2023-07-09 12:50:10.279892210,38.1754,-121.1441,13.04,1.78
2023-07-09 14:02:01.939880479,35.5157,-121.0418,8.84,1.1
2023-07-09 15:42:37.507633597,37.2688,-115.7885,1.46,1.03
2023-07-09 16:05:40.119097270,35.0691,-118.9911,8.47,1.11
2023-07-09 16:19:03.927317632,34.7998,-117.3436,3.08,1.23
2023-07-09 17:07:00.317268856,37.2616,-117.1424,6.92,1.23
2023-07-09 18:40:30.155225202,33.0573,-117.0337,5.02,1.67
2023-07-09 18:42:51.795233937,36.8188,-116.0736,1.64,1.54
2023-07-09 19:54:19.192565275,37.3265,-120.4205,11.84,2.07
2023-07-09 21:30:08.402047776,36.899,-120.4413,7.36,1.63
2023-07-09 23:15:14.814255949,36.1019,-115.1712,7.14,1.25
2023-07-09 23:55:46.658798417,33.1671,-121.5549,6.08,1.1
2023-07-10 00:55:15.987743087,36.3516,-114.9306,7.79,1.72
2023-07-10 01:41:22.152263299,37.834,-115.2738,15.39,1.03
2023-07-10 01:42:05.897562552,34.2756,-121.6184,4.59,2.2
2023-07-10 02:00:39.962455371,36.7155,-120.8116,14.07,1.53
2023-07-10 03:58:47.089377558,34.1277,-121.0434,8.45,1.37
2023-07-10 07:35:50.443855023,36.4293,-118.2178,11.62,1.0
2023-07-10 08:25:39.505759291,36.0847,-115.165,5.78,2.04
2023-07-10 09:19:19.648340754,34.1842,-115.3759,3.7,1.13
2023-07-10 09:42:37.685291277,32.7113,-115.075,6.86,1.17
2023-07-10 12:40:10.933157546,37.4899,-117.2192,7.95,1.77
2023-07-10 13:32:54.340926843,38.3007,-121.9826,7.84,2.27
2023-07-10 13:35:52.604948638,34.2002,-116.9988,7.19,1.05
2023-07-10 13:42:00.882668968,37.6461,-115.5453,8.77,1.04
2023-07-10 14:22:44.096349150,36.7496,-121.6497,5.43,1.41
2023-07-10 14:24:00.186389489,34.1377,-117.0439,10.5,1.09
2023-07-10 14:53:37.453363111,33.1404,-120.7822,6.99,1.35
2023-07-10 15:11:03.660156867,34.4505,-120.7583,11.93,1.42
2023-07-10 18:41:42.663312161,33.022,-121.0348,8.77,1.34
2023-07-10 19:40:27.191358505,38.0746,-117.8822,10.34,1.01
2023-07-10 19:52:25.423085077,34.2836,-119.0681,8.61,1.5
2023-07-10 20:31:56.451062962,36.9049,-120.6019,15.71,1.04
2023-07-10 20:43:09.968625242,34.5597,-120.5813,3.67,1.21
2023-07-10 22:06:41.006423308,35.8683,-116.6238,2.0,3.24
2023-07-10 22:40:38.466255786,36.3406,-120.2779,11.97,1.53
2023-07-11 01:00:45.356045878,37.2017,-118.1124,10.5,2.49
2023-07-11 01:49:53.494516119,35.4757,-115.8508,11.11,1.26
2023-07-11 01:51:30.706643822,34.9242,-116.2119,8.45,3.09
2023-07-11 02:48:24.914349152,32.8117,-117.2374,6.3,1.11
2023-07-11 04:26:25.258869218,37.3901,-117.3811,7.86,1.03
2023-07-11 06:05:41.914521899,34.1267,-116.9613,1.94,1.15
2023-07-11 06:39:57.518151879,33.0858,-117.9965,0.0,1.5
2023-07-11 06:47:45.376466483,34.1143,-114.9647,13.68,1.03
2023-07-11 07:24:58.516310430,36.3849,-116.4409,5.16,1.23
2023-07-11 08:26:22.022383049,33.4369,-117.4504,13.25,1.28
2023-07-11 08:35:05.805333404,37.1426,-119.2101,12.42,1.07
2023-07-11 09:49:58.378370602,34.3999,-121.7375,11.48,1.24
2023-07-11 10:49:00.519729613,34.3775,-114.8791,7.41,1.4
2023-07-11 11:38:24.814656986,36.4973,-119.8173,10.26,1.38
2023-07-11 11:54:53.024099909,36.7076,-120.6517,7.91,1.64
2023-07-11 13:40:13.858763948,32.6643,-118.8521,10.93,2.15
2023-07-11 14:27:35.713153513,32.5529,-116.4012,12.18,1.7
2023-07-11 15:39:19.398593897,33.6734,-119.4771,5.74,1.58
2023-07-11 19:31:09.549432892,34.1237,-115.9781,5.43,1.3
2023-07-11 19:43:08.965359779,37.1886,-121.8171,5.9,1.95
2023-07-11 21:06:18.814065000,35.5464,-120.5185,5.07,1.27
2023-07-11 23:53:48.694049627,35.2708,-118.8963,8.98,1.51
2023-07-12 00:12:08.035321491,32.5329,-115.8036,5.5,1.03
2023-07-12 00:32:31.293900972,37.3456,-117.7856,6.03,1.26
2023-07-12 01:29:33.379202463,35.774,-115.3985,2.85,1.0
2023-07-12 01:37:21.675378101,33.3634,-120.5278,9.53,2.09
2023-07-12 02:13:22.336795999,32.7028,-118.7861,11.33,1.23
2023-07-12 02:55:21.503710650,36.2091,-115.5953,7.17,1.52
2023-07-12 03:22:22.745356379,33.3478,-117.836,10.13,1.21
2023-07-12 04:10:34.281347316,36.9945,-121.54,8.77,1.55
2023-07-12 04:46:29.023904992,33.4289,-116.9863,8.84,1.22
2023-07-12 05:15:35.308996687,37.9624,-117.4468,6.09,1.31
2023-07-12 06:06:30.366948683,34.2917,-116.2284,10.81,1.65
2023-07-12 06:56:12.566070588,36.1734,-117.6526,7.41,1.25
2023-07-12 07:49:39.622478399,36.574,-115.8438,6.31,1.04
2023-07-12 08:18:09.241477361,36.9039,-119.7728,5.74,1.34
2023-07-12 09:24:04.509872122,35.705,-121.2538,2.82,1.27
2023-07-12 10:03:32.011545623,36.0214,-120.0956,4.87,1.54
2023-07-12 11:55:37.751410883,32.8219,-120.4316,3.65,1.23
2023-07-12 13:02:36.527918961,35.5857,-118.0198,8.96,1.04
2023-07-12 13:30:51.113785854,37.4769,-116.152,10.49,1.02
2023-07-12 13:50:25.403945643,37.0017,-115.7496,10.12,1.45
2023-07-12 15:03:51.601477874,32.9133,-121.2236,13.63,1.74
2023-07-12 15:13:19.090742860,36.7911,-116.6344,5.44,1.01
2023-07-12 17:42:21.195012160,32.5254,-118.8563,5.25,1.82
2023-07-12 20:15:44.410961688,33.481,-117.729,7.53,1.12
2023-07-12 21:55:33.383093048,37.4962,-118.9516,9.59,2.14
2023-07-12 22:20:43.088962629,33.9834,-117.2088,9.53,1.31
2023-07-12 23:32:22.461314183,36.1869,-119.7549,7.35,1.36
2023-07-13 00:03:19.416000739,32.5959,-119.8447,0.7,1.57
2023-07-13 00:24:33.048946308,34.1528,-116.0987,7.11,1.81
2023-07-13 00:59:42.878306065,33.1342,-120.1494,13.91,2.82
2023-07-13 01:16:55.934449736,34.4692,-121.8472,4.49,1.07
2023-07-13 01:17:56.749723816,33.8671,-116.8209,9.96,1.02
2023-07-13 05:39:09.470590353,38.3984,-120.0316,8.57,1.22
2023-07-13 06:19:36.907596054,37.5193,-116.2618,12.24,1.31
2023-07-13 08:09:41.208388083,37.3887,-117.9242,2.43,1.33
2023-07-13 08:15:24.497073134,33.4819,-116.9597,11.13,1.05
2023-07-13 09:00:00.882423211,36.5535,-120.292,10.73,1.44
2023-07-13 09:12:52.114674462,34.2008,-114.5481,5.35,1.44
2023-07-13 11:11:33.498894110,33.6587,-115.7357,5.13,1.64
2023-07-13 11:30:49.380342247,36.3522,-117.7932,4.1,1.52
2023-07-13 11:30:56.130599128,34.8541,-117.5681,13.3,1.06
2023-07-13 11:49:49.188240092,33.3672,-121.4379,11.36,1.2
2023-07-13 12:01:26.648975648,35.5528,-115.9295,9.43,1.64
2023-07-13 12:16:52.999363473,34.8724,-121.2944,6.67,1.81
2023-07-13 12:29:18.749210315,33.1846,-114.7534,9.67,1.09
2023-07-13 12:34:23.372812472,36.2332,-117.4358,8.52,1.1
2023-07-13 13:41:00.015192419,37.5882,-116.1174,8.67,2.54
2023-07-13 13:48:27.478217725,35.4853,-121.0857,7.5,1.35
2023-07-13 14:54:04.489691161,35.0854,-121.3352,7.35,1.47
2023-07-13 15:15:04.456358222,36.8974,-120.831,5.12,1.24
2023-07-13 16:16:31.529465064,36.6279,-120.0975,1.24,1.08
2023-07-13 18:18:13.337024035,37.247,-120.0238,3.47,1.13
2023-07-13 18:30:04.063668859,33.7412,-121.611,7.62,1.34
2023-07-13 18:47:18.598092390,35.4137,-119.4103,10.92,1.12
2023-07-13 19:40:14.464423941,32.8057,-118.1134,8.17,1.23
2023-07-13 21:26:16.020302717,34.6578,-118.1897,4.84,2.34
